_id,Date,Address,Postal_Code,County,Price,Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
5665,2019-05-14T00:00:00,"9 HEALTHFIELD RD, TERENURE, DUBLIN 6",Dublin 6,Dublin,"€1,460,000.00",No,No,Second-Hand Dwelling house /Apartment,
5679,2019-05-14T00:00:00,"OUVANE, 11 GREENFIELD ROAD, SUTTON",Dublin 13,Dublin,"€1,453,745.00",No,Yes,New Dwelling house /Apartment,
1260,2019-02-05T00:00:00,"CROMLECH COTTAGE, KILLINEY HILL ROAD, KILLINEY",,Dublin,"€1,450,000.00",No,No,Second-Hand Dwelling house /Apartment,
2960,2019-03-13T00:00:00,"7 LOWER PRINCE EDWARD TERRACE, BLACKROCK, DUBLIN",,Dublin,"€1,450,000.00",No,No,Second-Hand Dwelling house /Apartment,
5154,2019-05-01T00:00:00,"CLOONEVA, ROCKFORT AVE, DALKEY",,Dublin,"€1,450,000.00",No,No,Second-Hand Dwelling house /Apartment,
7625,2019-06-21T00:00:00,"6 ABBOTTS HILL, MALAHIDE, DUBLIN",,Dublin,"€1,450,000.00",No,No,Second-Hand Dwelling house /Apartment,
7648,2019-06-21T00:00:00,"APT 1, 12 RANELAGH AVE, DUBLIN 6",Dublin 6,Dublin,"€1,450,000.00",No,No,Second-Hand Dwelling house /Apartment,
7900,2019-06-27T00:00:00,"97A HIGHFIELD PARK, DUNDRUM, DUBLIN 14",Dublin 14,Dublin,"€1,450,000.00",No,No,Second-Hand Dwelling house /Apartment,
4606,2019-04-17T00:00:00,"7 Balure, Church Road, Killiney",,Dublin,"€1,431,718.00",No,Yes,New Dwelling house /Apartment,
462,2019-01-18T00:00:00,"32 VILLIERS RD, RATHGAR, DUBLIN 6",Dublin 6,Dublin,"€1,430,000.00",No,No,Second-Hand Dwelling house /Apartment,
9481,2019-07-31T00:00:00,"98 MOREHAMPTON RD, DONNYBROOK, DUBLIN 4",Dublin 4,Dublin,"€1,430,000.00",No,No,Second-Hand Dwelling house /Apartment,
1704,2019-02-15T00:00:00,"10 ONTARIO TERRACE, PORTOBELLO, DUBLIN 6",Dublin 6,Dublin,"€1,410,000.00",No,No,Second-Hand Dwelling house /Apartment,
5834,2019-05-17T00:00:00,"19 CULLENSWOOD GARDENS, RANELAGH, DUBLIN 6",Dublin 6,Dublin,"€1,410,000.00",No,No,Second-Hand Dwelling house /Apartment,
3628,2019-03-29T00:00:00,"10 The Avenue, Marianella  Rathgar, Dublin 6",,Dublin,"€1,409,691.62",No,Yes,New Dwelling house /Apartment,
1242,2019-02-05T00:00:00,"5 DARTMOUTH SQUARE WEST, RANELAGH, DUBLIN 6",Dublin 6,Dublin,"€1,405,000.00",No,No,Second-Hand Dwelling house /Apartment,
1401,2019-02-08T00:00:00,"37 SYNGE ST, PORTOBELLO, DUBLIN 8",Dublin 8,Dublin,"€1,400,000.00",No,No,Second-Hand Dwelling house /Apartment,
2341,2019-02-27T00:00:00,"SILVERSPRINGS, KITESTOWN RD, THE SUMMIT",Dublin 13,Dublin,"€1,400,000.00",No,No,Second-Hand Dwelling house /Apartment,
2567,2019-03-04T00:00:00,"ROCK EDGE, KNOCK NA CREE RD, DALKEY",,Dublin,"€1,400,000.00",No,No,Second-Hand Dwelling house /Apartment,
2775,2019-03-08T00:00:00,"29 WOODSIDE DR, CASTLE PARK, RATHFARNHAM DUBLIN 14",Dublin 14,Dublin,"€1,400,000.00",No,No,Second-Hand Dwelling house /Apartment,
4868,2019-04-25T00:00:00,"ELMHILL, THE GRANGE, NEWCASTLE RD",,Dublin,"€1,400,000.00",No,No,Second-Hand Dwelling house /Apartment,
4893,2019-04-26T00:00:00,"151 CASTLE AVE, CLONTARF, DUBLIN 3",Dublin 3,Dublin,"€1,400,000.00",No,No,Second-Hand Dwelling house /Apartment,
6497,2019-05-30T00:00:00,"8 DARTRY PARK, DARTRY, DUBLIN 6",Dublin 6,Dublin,"€1,400,000.00",No,No,Second-Hand Dwelling house /Apartment,
6646,2019-05-31T00:00:00,"APT 1, 10 SYDENHAM ROAD, BALLSBRIDGE",Dublin 4,Dublin,"€1,400,000.00",No,No,Second-Hand Dwelling house /Apartment,
8527,2019-07-10T00:00:00,"36 LOWER MOUNTPLEASANT AVE, RATHMINES, DUBLIN 6",Dublin 6,Dublin,"€1,400,000.00",No,No,Second-Hand Dwelling house /Apartment,
8954,2019-07-18T00:00:00,"STOCKWELL, SANDYFORD RD, DUNDRUM DUBLIN 14",Dublin 16,Dublin,"€1,400,000.00",No,No,Second-Hand Dwelling house /Apartment,
9334,2019-07-29T00:00:00,"12 VICTORIAST, SOUTH CIRCULAR RD, DUBLIN 8",Dublin 8,Dublin,"€1,400,000.00",No,No,Second-Hand Dwelling house /Apartment,
2343,2019-02-28T00:00:00,"1 LARCHFIELD RD, GOATSTOWN, DUBLIN 14",Dublin 14,Dublin,"€1,395,000.00",No,No,Second-Hand Dwelling house /Apartment,
2277,2019-02-26T00:00:00,"CANNON ROCK, UPPER CLIFF ROAD, HOWTH",Dublin 13,Dublin,"€1,390,000.00",No,No,Second-Hand Dwelling house /Apartment,
4970,2019-04-29T00:00:00,"22 COUNDON COURT, KILLINEY, DUBLIN",,Dublin,"€1,390,000.00",No,No,Second-Hand Dwelling house /Apartment,
6825,2019-06-07T00:00:00,"118 CHURCH ROAD, EAST WALL, DUBLIN 3",,Dublin,"€1,385,000.00",No,No,Second-Hand Dwelling house /Apartment,
3036,2019-03-14T00:00:00,"BEECHFIELD, ENNISKERRY RD, JAMESTOWN DUBLIN 18",Dublin 18,Dublin,"€1,372,500.00",No,No,Second-Hand Dwelling house /Apartment,
1778,2019-02-15T00:00:00,"75 LEINSTER RD, RATHMINES, DUBLIN 6",Dublin 6,Dublin,"€1,363,000.00",No,No,Second-Hand Dwelling house /Apartment,
1489,2019-02-11T00:00:00,"APT 17, 18 LOWER BAGGOT STREET, DUBLIN 2",Dublin 2,Dublin,"€1,350,000.00",No,No,Second-Hand Dwelling house /Apartment,
1491,2019-02-11T00:00:00,"GLENBEG, ST THOMAS RD, MT MERRION",,Dublin,"€1,350,000.00",No,No,Second-Hand Dwelling house /Apartment,
2738,2019-03-08T00:00:00,"1 BROOKFIELD, MOUNT MERRION AVENUE, BLACKROCK",,Dublin,"€1,350,000.00",No,No,Second-Hand Dwelling house /Apartment,
6070,2019-05-22T00:00:00,"COACH HOUSE 1 THE MILL, BOLTON PARK, RATHFARNHAM",,Dublin,"€1,350,000.00",No,No,Second-Hand Dwelling house /Apartment,
9647,2019-08-06T00:00:00,"334A CLONTARF ROAD, CLONTARF, DUBLIN 3",Dublin 3,Dublin,"€1,350,000.00",No,No,Second-Hand Dwelling house /Apartment,
4691,2019-04-18T00:00:00,"4 ASHURST, MILITARY RD, KILLINEY",,Dublin,"€1,345,000.00",No,No,Second-Hand Dwelling house /Apartment,
859,2019-01-28T00:00:00,"4 SYDENHAM ROAD, BALLSBRIDGE, DUBLIN 4",,Dublin,"€1,340,000.00",No,No,Second-Hand Dwelling house /Apartment,
9759,2019-08-09T00:00:00,"26 LEESON STREET UPPER, DUBLIN 4",Dublin 4,Dublin,"€1,335,000.00",No,No,Second-Hand Dwelling house /Apartment,
4027,2019-04-05T00:00:00,"69  PALMERSTON  RD, RATHMINES, DUBLIN  6",Dublin 6,Dublin,"€1,326,000.00",No,No,Second-Hand Dwelling house /Apartment,
26,2019-01-04T00:00:00,"11 CORRYBEG, TEMPLEOGUE BRIDGE, DUBLIN 6W",,Dublin,"€1,325,000.00",No,No,Second-Hand Dwelling house /Apartment,
8239,2019-07-04T00:00:00,"2 Cluain Aedin, Sutton, Dublin 13",Dublin 13,Dublin,"€1,321,586.00",No,Yes,New Dwelling house /Apartment,
4812,2019-04-24T00:00:00,"South Mews, Kenilworth Lane East",Dublin 6,Dublin,"€1,321,585.90",No,Yes,New Dwelling house /Apartment,
5348,2019-05-07T00:00:00,"18 WOODSIDE DRIVE, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,"€1,320,000.00",No,No,Second-Hand Dwelling house /Apartment,
564,2019-01-21T00:00:00,"AYOT MEWS, 25 RAGLAN LANE, BALLSBRIDGE",Dublin 4,Dublin,"€1,315,000.00",No,No,Second-Hand Dwelling house /Apartment,
7995,2019-06-28T00:00:00,"47 MONTPELIER PARADE, MONKSTOWN, DUBLIN",,Dublin,"€1,312,500.00",No,No,Second-Hand Dwelling house /Apartment,
3200,2019-03-20T00:00:00,"10 LEESON PARK AVENUE, DUBLIN 6",Dublin 6,Dublin,"€1,310,000.00",No,No,Second-Hand Dwelling house /Apartment,
8452,2019-07-09T00:00:00,"19 IDRONE TERRACE, BLACKROCK, DUBLIN",,Dublin,"€1,305,000.00",No,No,Second-Hand Dwelling house /Apartment,
232,2019-01-11T00:00:00,"KEWARRA, PLUNKETT AVENUE, WESTMINSTER ROAD",,Dublin,"€1,300,000.00",No,No,Second-Hand Dwelling house /Apartment,
1529,2019-02-12T00:00:00,"AMBERLEY, 2 KILLINEY MEATH, KILLINEY",,Dublin,"€1,300,000.00",No,No,Second-Hand Dwelling house /Apartment,
3937,2019-04-04T00:00:00,"36 ALBANY RD, RANELAGH, DUBLIN 6",Dublin 6,Dublin,"€1,300,000.00",No,No,Second-Hand Dwelling house /Apartment,
3960,2019-04-04T00:00:00,"WHITE LODGE, 9 EGLINGTON PARK, DUN LAOGHAIRE",,Dublin,"€1,300,000.00",No,No,Second-Hand Dwelling house /Apartment,
4538,2019-04-16T00:00:00,"96 TRITONVILLE RD, SANDYMOUNT, DUBLIN 4",Dublin 4,Dublin,"€1,300,000.00",No,No,Second-Hand Dwelling house /Apartment,
5451,2019-05-09T00:00:00,"20 WINDSOR RD, RATHMINES, DUBLIN 6",Dublin 6,Dublin,"€1,300,000.00",No,No,Second-Hand Dwelling house /Apartment,
5591,2019-05-13T00:00:00,"28 CRANNAGH RD, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,"€1,300,000.00",No,No,Second-Hand Dwelling house /Apartment,
7949,2019-06-28T00:00:00,"2 MARETIMO GARDENS EAST, BLACKROCK, DUBLIN",,Dublin,"€1,300,000.00",No,No,Second-Hand Dwelling house /Apartment,
8490,2019-07-09T00:00:00,"WILLOW LODGE, DENACLE GROVE, KILLINEY",,Dublin,"€1,300,000.00",No,No,Second-Hand Dwelling house /Apartment,
988,2019-01-31T00:00:00,"1 PROBY PLACE, PROBY SQUARE, CARYSFORT AVENUE",,Dublin,"€1,295,154.00",No,Yes,New Dwelling house /Apartment,
7397,2019-06-18T00:00:00,"FLAT 1, 28 CASTLEWOOD AVE, RATHMINES",Dublin 6,Dublin,"€1,295,000.00",No,No,Second-Hand Dwelling house /Apartment,
8634,2019-07-12T00:00:00,"10 A BALLYBRIDE, RATHMICHAEL, DUBLIN 18",Dublin 18,Dublin,"€1,295,000.00",No,No,Second-Hand Dwelling house /Apartment,
3619,2019-03-28T00:00:00,"COLLINA, LOWER GLENAGEARY RD, DUN LAOGHAIRE",,Dublin,"€1,290,000.00",No,No,Second-Hand Dwelling house /Apartment,
6272,2019-05-27T00:00:00,"80 GROSVENOR LANE, RATHMINES, DUBLIN 6",Dublin 6,Dublin,"€1,290,000.00",No,No,Second-Hand Dwelling house /Apartment,
9472,2019-07-31T00:00:00,"61 SANDYMOUNT AVE, SANDYMOUNT, DUBLIN 4",Dublin 4,Dublin,"€1,290,000.00",No,No,Second-Hand Dwelling house /Apartment,
6042,2019-05-22T00:00:00,"28 ALBERT ROAD LOWER, SANDYCOVE, COUNTY DUBLIN",,Dublin,"€1,285,000.00",No,No,Second-Hand Dwelling house /Apartment,
5859,2019-05-17T00:00:00,"46 LANSDOWNE WOOD, BALLSBRIDGE, DUBLIN 4",Dublin 4,Dublin,"€1,275,000.00",No,No,Second-Hand Dwelling house /Apartment,
7078,2019-06-13T00:00:00,"32 SERPENTINE PARK, BALLSBRIDGE, DUBLIN 4",Dublin 4,Dublin,"€1,275,000.00",No,No,Second-Hand Dwelling house /Apartment,
8760,2019-07-15T00:00:00,"36 MOUNT PLEASANT AVE, RANELAGH, DUBLIN CITY",Dublin 6,Dublin,"€1,275,000.00",No,No,Second-Hand Dwelling house /Apartment,
9630,2019-08-02T00:00:00,"APT 2, MAIN HOUSE, SIMMONSCOURT CASTLE DUBLIN 4",Dublin 4,Dublin,"€1,275,000.00",No,No,Second-Hand Dwelling house /Apartment,
2374,2019-02-28T00:00:00,"3 PROBY PLACE, PROBY SQUARE, BLACKROCK",,Dublin,"€1,273,128.00",No,Yes,New Dwelling house /Apartment,
8363,2019-07-05T00:00:00,"52 MOYNE RD, RANELAGH, DUBLIN 6",Dublin 6,Dublin,"€1,270,000.00",No,No,Second-Hand Dwelling house /Apartment,
3448,2019-03-26T00:00:00,"3 VICTORIA RD, RATHGAR, DUBLIN 6",Dublin 6,Dublin,"€1,262,000.00",No,No,Second-Hand Dwelling house /Apartment,
119,2019-01-09T00:00:00,"4 Lad Lane, 4 Fitzwilliam Place, Dublin 2",Dublin 2,Dublin,"€1,250,000.00",No,No,Second-Hand Dwelling house /Apartment,
573,2019-01-22T00:00:00,"12 SUMMERHILL RD, DUN LAOGHAIRE, DUBLIN",,Dublin,"€1,250,000.00",No,No,Second-Hand Dwelling house /Apartment,
1366,2019-02-08T00:00:00,"154 HOWTH RD, CLONTARF, DUBLIN 3",Dublin 3,Dublin,"€1,250,000.00",No,No,Second-Hand Dwelling house /Apartment,
1806,2019-02-18T00:00:00,"14 Brighton Wood, Brighton Road, Foxrock",,Dublin,"€1,250,000.00",No,Yes,New Dwelling house /Apartment,
1984,2019-02-21T00:00:00,"22 MOUNT EDEN RD, DONNYBROOK, DUBLIN 4",Dublin 4,Dublin,"€1,250,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
2478,2019-03-01T00:00:00,"56 PALMERSTON RD, RATHMINES, DUBLIN 6",Dublin 6,Dublin,"€1,250,000.00",No,No,Second-Hand Dwelling house /Apartment,
2857,2019-03-11T00:00:00,"21 HADDON ROAD, CLONTARF",,Dublin,"€1,250,000.00",No,No,Second-Hand Dwelling house /Apartment,
4046,2019-04-05T00:00:00,"STONE VILLA, 297 NORTH CIRCULAR ROAD, PHIBSBOROUGH",Dublin 7,Dublin,"€1,250,000.00",No,No,Second-Hand Dwelling house /Apartment,
4475,2019-04-15T00:00:00,"NEWGRANGE, BARNASLINGAN LANE, KILTERNAN",Dublin 18,Dublin,"€1,250,000.00",No,No,Second-Hand Dwelling house /Apartment,
7025,2019-06-12T00:00:00,"26 MERTON DR, RANELAGH, DUBLIN 6",Dublin 6,Dublin,"€1,250,000.00",No,No,Second-Hand Dwelling house /Apartment,
6200,2019-05-24T00:00:00,"61 MOYNE RD, RANELAGH, DUBLIN 6",Dublin 6,Dublin,"€1,246,600.00",No,No,Second-Hand Dwelling house /Apartment,
7465,2019-06-20T00:00:00,"14 Orwell Place, Block B, Marianella",Dublin 6,Dublin,"€1,233,480.10",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres
4744,2019-04-18T00:00:00,"Unit 1  3  5  7 & 9, Rahillion Walk, Donabate",,Dublin,"€1,231,602.74",Yes,Yes,New Dwelling house /Apartment,
1578,2019-02-13T00:00:00,"DUNROVIN, DONABATE, DUBLIN",,Dublin,"€1,225,000.00",No,No,Second-Hand Dwelling house /Apartment,
8433,2019-07-08T00:00:00,"CROFTON LODGE, CROFTON RD, DUN LAOGHAIRE",,Dublin,"€1,225,000.00",No,No,Second-Hand Dwelling house /Apartment,
4217,2019-04-11T00:00:00,"1-5 GANDON MEWS, LUCAN, DUBLIN",,Dublin,"€1,223,160.05",No,No,Second-Hand Dwelling house /Apartment,
6300,2019-05-28T00:00:00,"25 MOUNT MERRION AVE, BLACKROCK, DUBLIN",,Dublin,"€1,215,000.00",No,No,Second-Hand Dwelling house /Apartment,
631,2019-01-23T00:00:00,"19 ST KEVINS PARK, DARTRY, DUBLIN 6",Dublin 6,Dublin,"€1,210,000.00",No,No,Second-Hand Dwelling house /Apartment,
1257,2019-02-05T00:00:00,"9 CULLENSWOOD GARDENS, RANELAGH, DUBLIN 6",Dublin 6,Dublin,"€1,210,000.00",No,No,Second-Hand Dwelling house /Apartment,
6331,2019-05-28T00:00:00,"56 SOUTH HILL, DARTRY, DUBLIN 6",Dublin 6,Dublin,"€1,210,000.00",No,No,Second-Hand Dwelling house /Apartment,
335,2019-01-16T00:00:00,"135 TEMPLEOGUE RD, TERENURE, DUBLIN 6W",,Dublin,"€1,201,000.00",No,No,Second-Hand Dwelling house /Apartment,
1001,2019-01-31T00:00:00,"14 ASHFIELD RD, RANELAGH, DUBLIN 6",Dublin 6,Dublin,"€1,200,000.00",No,No,Second-Hand Dwelling house /Apartment,
4211,2019-04-10T00:00:00,"9 MULGRAVE TERRACE, DUN LAOGHAIRE, DUBLIN",,Dublin,"€1,200,000.00",No,No,Second-Hand Dwelling house /Apartment,
4741,2019-04-18T00:00:00,"ASTAGOB HOUSE, PORTERSTOWN, CLONSILLA DUBLIN 15",Dublin 15,Dublin,"€1,200,000.00",No,No,Second-Hand Dwelling house /Apartment,
6081,2019-05-23T00:00:00,"2 BROOMFIELD WOODS, BROOMFIELD, MALAHIDE",,Dublin,"€1,200,000.00",No,No,Second-Hand Dwelling house /Apartment,
7764,2019-06-25T00:00:00,"MABESTOWN, BACK RD, MALAHIDE",,Dublin,"€1,200,000.00",No,No,Second-Hand Dwelling house /Apartment,
7813,2019-06-26T00:00:00,"61 RATHDOWN PARK, TERENURE, DUBLIN 6",,Dublin,"€1,200,000.00",No,No,Second-Hand Dwelling house /Apartment,
8462,2019-07-09T00:00:00,"27 CLAREMONT PARK, SANDYMOUNT, DUBLIN 4",Dublin 4,Dublin,"€1,200,000.00",No,No,Second-Hand Dwelling house /Apartment,
8598,2019-07-11T00:00:00,"33 NELSON ST, DUBLIN 7, DUBLIN",Dublin 7,Dublin,"€1,200,000.00",No,No,Second-Hand Dwelling house /Apartment,
9658,2019-08-06T00:00:00,"97 MOUNT PROSPECT AVENUE, CLONTARF, DUBLIN 3",Dublin 3,Dublin,"€1,200,000.00",No,No,Second-Hand Dwelling house /Apartment,
426,2019-01-18T00:00:00,"1 AILESBURY GROVE, BALLSBRIDGE, DUBLIN 4",,Dublin,"€1,199,000.00",No,No,Second-Hand Dwelling house /Apartment,
2880,2019-03-12T00:00:00,"138 DRUMCONDRA RD UPPER, DRUMCONDRA, DUBLIN 9",Dublin 9,Dublin,"€1,195,000.00",No,No,Second-Hand Dwelling house /Apartment,
3414,2019-03-25T00:00:00,"5 & 6 ALBERT TERRACE, DUBLIN 2, DUBLIN",Dublin 2,Dublin,"€1,190,000.00",No,No,Second-Hand Dwelling house /Apartment,
3371,2019-03-22T00:00:00,"GLASHEDY, 1 AVONMORE, LEOPARDSTOWN RD DUBLIN 18",Dublin 18,Dublin,"€1,185,000.00",No,No,Second-Hand Dwelling house /Apartment,
6848,2019-06-07T00:00:00,"20 CEDARMOUNT RD, MOUNT MERRION, DUBLIN",,Dublin,"€1,180,000.00",No,No,Second-Hand Dwelling house /Apartment,
5680,2019-05-14T00:00:00,"RYEHILL, CARRICKBRACK RD, HOWTH",Dublin 13,Dublin,"€1,175,000.00",No,No,Second-Hand Dwelling house /Apartment,
7089,2019-06-13T00:00:00,"54, LANDSDOWNE WOOD, DUBLIN 4",,Dublin,"€1,175,000.00",No,No,Second-Hand Dwelling house /Apartment,
8218,2019-07-03T00:00:00,"81 GROSVENOR SQ, RATHMINES, DUBLIN 6",Dublin 6,Dublin,"€1,175,000.00",No,No,Second-Hand Dwelling house /Apartment,
9766,2019-08-09T00:00:00,"34 MERLYN PARK, DUBLIN 4, DUBLIN",Dublin 4,Dublin,"€1,175,000.00",No,No,Second-Hand Dwelling house /Apartment,
934,2019-01-29T00:00:00,"94 THE RISE, MOUNT MERRION, DUBLIN",,Dublin,"€1,165,000.00",No,No,Second-Hand Dwelling house /Apartment,
4555,2019-04-17T00:00:00,"139 FORTFIELD RD, TERENURE, DUBLIN 6W",,Dublin,"€1,160,000.00",No,No,Second-Hand Dwelling house /Apartment,
6677,2019-06-04T00:00:00,"25 MOUNTAIN VIEW ROAD, RANELAGH, DUBLIN 6",Dublin 6,Dublin,"€1,160,000.00",No,No,Second-Hand Dwelling house /Apartment,
7066,2019-06-13T00:00:00,"20 VESEY PLACE, DUN LAOGHAIRE, CO DUBLIN",,Dublin,"€1,160,000.00",No,No,Second-Hand Dwelling house /Apartment,
4848,2019-04-25T00:00:00,"6 TALBOT LODGE, GROVE AVENUE, BLACKROCK",,Dublin,"€1,151,000.00",No,No,Second-Hand Dwelling house /Apartment,
635,2019-01-23T00:00:00,"2 The Brambles, Blackberry lane, Rathmines",Dublin 6,Dublin,"€1,150,000.00",No,Yes,New Dwelling house /Apartment,
3906,2019-04-03T00:00:00,"9 WOODSIDE DR, CASTLE PARK, RATHFARNHAM DUBLIN 14",Dublin 14,Dublin,"€1,150,000.00",No,No,Second-Hand Dwelling house /Apartment,
6799,2019-06-06T00:00:00,"4 LEINSTER LAWN, CLONSKEAGH, DUBLIN 14",Dublin 14,Dublin,"€1,150,000.00",No,No,Second-Hand Dwelling house /Apartment,
8264,2019-07-04T00:00:00,"58 CARRICKMINES AVE, CARRICKMINES WOOD, BRENNANSTOWN RD DUBLIN 18",Dublin 18,Dublin,"€1,150,000.00",No,No,Second-Hand Dwelling house /Apartment,
1748,2019-02-15T00:00:00,"3 RHODAVILLE PLACE, MOUNTPLEASANT AVENUE LOWER, DUBLIN 6",Dublin 6,Dublin,"€1,145,374.00",No,Yes,New Dwelling house /Apartment,
1580,2019-02-14T00:00:00,"1 BLOYKE, BULLOCH HARBOUR, DALKEY",,Dublin,"€1,140,000.00",No,No,Second-Hand Dwelling house /Apartment,
2056,2019-02-22T00:00:00,"23 GREENFIELD MANOR, GREENFIELD PARK, DONNYBROOK DUBLIN 4",Dublin 4,Dublin,"€1,140,000.00",No,No,Second-Hand Dwelling house /Apartment,
3178,2019-03-19T00:00:00,"33 VICTORIA RD, CLONTARF, DUBLIN 3",Dublin 3,Dublin,"€1,130,000.00",No,No,Second-Hand Dwelling house /Apartment,
283,2019-01-15T00:00:00,"16 BEECHWOOD AVE LOWER, RANELAGH, DUBLIN 6",Dublin 6,Dublin,"€1,125,000.00",No,No,Second-Hand Dwelling house /Apartment,
1907,2019-02-20T00:00:00,"10 MOUNTPLEASANT SQ, RANELAGH, DUBLIN 6",Dublin 6,Dublin,"€1,125,000.00",No,No,Second-Hand Dwelling house /Apartment,
2307,2019-02-27T00:00:00,"32, PODDLE CLOSE, CLONARD ROAD DUBLIN 6W",Dublin 12,Dublin,"€1,122,500.00",Yes,No,Second-Hand Dwelling house /Apartment,
824,2019-01-25T00:00:00,"KNOCKERRA, BALKILL ROAD, HOWTH",Dublin 13,Dublin,"€1,120,000.00",No,No,Second-Hand Dwelling house /Apartment,
1244,2019-02-05T00:00:00,"5 WHITES GATE, WHITES ROAD, CASTLEKNOCK",Dublin 15,Dublin,"€1,120,000.00",No,No,Second-Hand Dwelling house /Apartment,
1555,2019-02-13T00:00:00,"32 HADDON ROAD, CLONTARF, DUBLIN 3",Dublin 3,Dublin,"€1,120,000.00",No,No,Second-Hand Dwelling house /Apartment,
6516,2019-05-30T00:00:00,"OASIS, 11 KNOCK NA CREE PARK, DALKEY",,Dublin,"€1,120,000.00",No,No,Second-Hand Dwelling house /Apartment,
6961,2019-06-10T00:00:00,"REAR OF 76 LOWER ALBERT ROAD, GLENAGEARY, CO DUBLIN",,Dublin,"€1,120,000.00",No,No,Second-Hand Dwelling house /Apartment,
4743,2019-04-18T00:00:00,"GARAVHAN, BURROW ROAD, STEPASIDE",,Dublin,"€1,118,000.00",No,No,Second-Hand Dwelling house /Apartment,
98,2019-01-08T00:00:00,"67 COWPER RD, RATHMINES, DUBLIN 6",Dublin 6,Dublin,"€1,115,000.00",No,No,Second-Hand Dwelling house /Apartment,
6194,2019-05-24T00:00:00,"52 PALMERSTON GARDENS, DARTRY, DUBLIN 6",Dublin 6,Dublin,"€1,112,500.00",No,No,Second-Hand Dwelling house /Apartment,
7407,2019-06-19T00:00:00,"11B Greenfield Road, Sutton",Dublin 13,Dublin,"€1,101,322.00",No,Yes,New Dwelling house /Apartment,
7588,2019-06-21T00:00:00,"18 Proby Place, Proby Square, Carysfort Avenue",,Dublin,"€1,101,322.00",No,Yes,New Dwelling house /Apartment,
8577,2019-07-11T00:00:00,"13 Whitfield Grove, Church Avenue, Rathmines",Dublin 6,Dublin,"€1,101,321.00",No,Yes,New Dwelling house /Apartment,
1508,2019-02-12T00:00:00,"30 THE RISE, MOUNT MERRION, DUBLIN",,Dublin,"€1,100,000.00",No,No,Second-Hand Dwelling house /Apartment,
1678,2019-02-14T00:00:00,"7 HEIDELBERG, ARDILEA, DUBLIN 14",Dublin 14,Dublin,"€1,100,000.00",No,No,Second-Hand Dwelling house /Apartment,
1725,2019-02-15T00:00:00,"15 HOLLYBANK AVE LOWER, RANELAGH, DUBLIN 6",Dublin 6,Dublin,"€1,100,000.00",No,No,Second-Hand Dwelling house /Apartment,
1996,2019-02-21T00:00:00,"30 CLAREMONT PARK, SANDYMOUNT, DUBLIN 4",Dublin 4,Dublin,"€1,100,000.00",No,No,Second-Hand Dwelling house /Apartment,
9610,2019-08-02T00:00:00,"32 HAMPTON CRESENT, ST HELENS WOOD, BOOTERSTOWN",,Dublin,"€1,100,000.00",No,No,Second-Hand Dwelling house /Apartment,
9746,2019-08-09T00:00:00,"107 SANDYMOUNT AVENUE, BALLSBRIDGE, DUBLIN 4",Dublin 4,Dublin,"€1,100,000.00",No,No,Second-Hand Dwelling house /Apartment,
8779,2019-07-15T00:00:00,"9A DOLLYMOUNT AVENUE, CLONTARF, DUBLIN 3",,Dublin,"€1,095,000.00",No,No,Second-Hand Dwelling house /Apartment,
5276,2019-05-03T00:00:00,"32 LONGWOOD AVE, PORTOBELLO, DUBLIN 8",Dublin 8,Dublin,"€1,094,900.00",No,No,Second-Hand Dwelling house /Apartment,
2914,2019-03-12T00:00:00,"WILLOWLODGE, BRENNANSTOWN RD, CARRICKMINES DUBLIN 18",Dublin 18,Dublin,"€1,080,000.00",No,No,Second-Hand Dwelling house /Apartment,
411,2019-01-17T00:00:00,"7 PETTY LANE, Sandymount, Dublin 4",Dublin 4,Dublin,"€1,079,295.00",No,Yes,New Dwelling house /Apartment,
9264,2019-07-26T00:00:00,"13 BELMONT GARDENS, DONNYBROOK, DUBLIN 4",Dublin 4,Dublin,"€1,072,500.00",No,No,Second-Hand Dwelling house /Apartment,
3145,2019-03-15T00:00:00,"EDEN VALE, 35 CROSTHWAITE PARK WEST, DUN LAOGHAIRE",,Dublin,"€1,065,000.00",No,No,Second-Hand Dwelling house /Apartment,
6041,2019-05-22T00:00:00,"26 SANDYCOVE ROAD, SANDYCOVE, CO DUBLIN",,Dublin,"€1,065,000.00",No,No,Second-Hand Dwelling house /Apartment,
6997,2019-06-11T00:00:00,"ASHDOWN, DALKEY AVE, DALKEY",,Dublin,"€1,065,000.00",No,No,Second-Hand Dwelling house /Apartment,
7016,2019-06-12T00:00:00,"21 LOWER LEESON STREET(BASEMENT), DUBLIN 2",,Dublin,"€1,065,000.00",No,No,Second-Hand Dwelling house /Apartment,
8000,2019-06-28T00:00:00,"51 UPPER BEECHWOOD AVE, RANELAGH, DUBLIN 6",Dublin 6,Dublin,"€1,065,000.00",No,No,Second-Hand Dwelling house /Apartment,
1818,2019-02-18T00:00:00,"20A BEECHWOOD AVE LOWER, RANELAGH, DUBLIN",Dublin 6,Dublin,"€1,064,000.00",No,No,Second-Hand Dwelling house /Apartment,
