Date,Postal_Code,County,Price,Not Full Market Price,VAT Exclusive,Description of Property
07/02/2019,Dublin 5,Dublin,147500,Yes,No,Second-Hand Dwelling house /Apartment
08/02/2019,Dublin 5,Dublin,330000,No,No,Second-Hand Dwelling house /Apartment
08/02/2019,Dublin 5,Dublin,390000,No,No,Second-Hand Dwelling house /Apartment
08/02/2019,Dublin 5,Dublin,302000,No,No,Second-Hand Dwelling house /Apartment
08/02/2019,Dublin 5,Dublin,550000,No,No,Second-Hand Dwelling house /Apartment
11/02/2019,Dublin 5,Dublin,585000,No,No,Second-Hand Dwelling house /Apartment
11/02/2019,Dublin 5,Dublin,427113,No,Yes,New Dwelling house /Apartment
12/02/2019,Dublin 5,Dublin,8000,No,No,Second-Hand Dwelling house /Apartment
12/02/2019,Dublin 5,Dublin,414096,No,Yes,New Dwelling house /Apartment
13/02/2019,Dublin 5,Dublin,265000,No,No,Second-Hand Dwelling house /Apartment
14/02/2019,Dublin 5,Dublin,721550,No,No,Second-Hand Dwelling house /Apartment
14/02/2019,Dublin 5,Dublin,705000,No,No,Second-Hand Dwelling house /Apartment
18/02/2019,Dublin 5,Dublin,421000,No,No,Second-Hand Dwelling house /Apartment
18/02/2019,Dublin 5,Dublin,150000,Yes,No,Second-Hand Dwelling house /Apartment
20/02/2019,Dublin 5,Dublin,650000,No,No,Second-Hand Dwelling house /Apartment
21/02/2019,Dublin 5,Dublin,370000,No,No,Second-Hand Dwelling house /Apartment
21/02/2019,Dublin 5,Dublin,444934,No,Yes,New Dwelling house /Apartment
25/02/2019,Dublin 5,Dublin,713040,No,No,Second-Hand Dwelling house /Apartment
25/02/2019,Dublin 5,Dublin,1731278,No,No,Second-Hand Dwelling house /Apartment
27/02/2019,Dublin 5,Dublin,318000,No,No,Second-Hand Dwelling house /Apartment
27/02/2019,Dublin 5,Dublin,317500,No,No,Second-Hand Dwelling house /Apartment
28/02/2019,Dublin 5,Dublin,168000,Yes,No,Second-Hand Dwelling house /Apartment
01/03/2019,Dublin 5,Dublin,215000,No,No,Second-Hand Dwelling house /Apartment
01/03/2019,Dublin 5,Dublin,355000,No,No,Second-Hand Dwelling house /Apartment
01/03/2019,Dublin 5,Dublin,320000,No,No,Second-Hand Dwelling house /Apartment
01/03/2019,Dublin 5,Dublin,260000,No,No,Second-Hand Dwelling house /Apartment
01/03/2019,Dublin 5,Dublin,518000,No,No,Second-Hand Dwelling house /Apartment
04/03/2019,Dublin 5,Dublin,200000,No,No,Second-Hand Dwelling house /Apartment
07/03/2019,Dublin 5,Dublin,255000,No,No,Second-Hand Dwelling house /Apartment
08/03/2019,Dublin 5,Dublin,580000,No,No,Second-Hand Dwelling house /Apartment
08/03/2019,Dublin 5,Dublin,213582,No,No,Second-Hand Dwelling house /Apartment
08/03/2019,Dublin 5,Dublin,225000,Yes,No,Second-Hand Dwelling house /Apartment
08/03/2019,Dublin 5,Dublin,230510,No,No,Second-Hand Dwelling house /Apartment
11/03/2019,Dublin 5,Dublin,441000,No,No,Second-Hand Dwelling house /Apartment
11/03/2019,Dublin 5,Dublin,550000,No,No,Second-Hand Dwelling house /Apartment
12/03/2019,Dublin 5,Dublin,425000,No,No,Second-Hand Dwelling house /Apartment
12/03/2019,Dublin 5,Dublin,79600,No,No,Second-Hand Dwelling house /Apartment
12/03/2019,Dublin 5,Dublin,392000,No,No,Second-Hand Dwelling house /Apartment
13/03/2019,Dublin 5,Dublin,270000,No,No,Second-Hand Dwelling house /Apartment
13/03/2019,Dublin 5,Dublin,370000,No,No,Second-Hand Dwelling house /Apartment
13/03/2019,Dublin 5,Dublin,287500,No,No,Second-Hand Dwelling house /Apartment
13/03/2019,Dublin 5,Dublin,326000,No,No,Second-Hand Dwelling house /Apartment
14/03/2019,Dublin 5,Dublin,445000,No,No,Second-Hand Dwelling house /Apartment
15/03/2019,Dublin 5,Dublin,595000,No,No,Second-Hand Dwelling house /Apartment
15/03/2019,Dublin 5,Dublin,590000,No,No,Second-Hand Dwelling house /Apartment
15/03/2019,Dublin 5,Dublin,320000,No,No,Second-Hand Dwelling house /Apartment
15/03/2019,Dublin 5,Dublin,525000,No,No,Second-Hand Dwelling house /Apartment
19/03/2019,Dublin 5,Dublin,240000,No,No,Second-Hand Dwelling house /Apartment
20/03/2019,Dublin 5,Dublin,444933,No,Yes,New Dwelling house /Apartment
20/03/2019,Dublin 5,Dublin,638767,No,Yes,New Dwelling house /Apartment
21/03/2019,Dublin 5,Dublin,277000,No,No,Second-Hand Dwelling house /Apartment
22/03/2019,Dublin 5,Dublin,345000,No,No,Second-Hand Dwelling house /Apartment
25/03/2019,Dublin 5,Dublin,315000,No,No,Second-Hand Dwelling house /Apartment
25/03/2019,Dublin 5,Dublin,357500,No,No,Second-Hand Dwelling house /Apartment
26/03/2019,Dublin 5,Dublin,272000,No,No,Second-Hand Dwelling house /Apartment
26/03/2019,Dublin 5,Dublin,221000,No,No,Second-Hand Dwelling house /Apartment
26/03/2019,Dublin 5,Dublin,420000,No,No,Second-Hand Dwelling house /Apartment
27/03/2019,Dublin 5,Dublin,415000,No,No,Second-Hand Dwelling house /Apartment
27/03/2019,Dublin 5,Dublin,290000,No,No,Second-Hand Dwelling house /Apartment
27/03/2019,Dublin 5,Dublin,370000,No,No,Second-Hand Dwelling house /Apartment
28/03/2019,Dublin 5,Dublin,605000,No,No,Second-Hand Dwelling house /Apartment
28/03/2019,Dublin 5,Dublin,315000,No,No,Second-Hand Dwelling house /Apartment
29/03/2019,Dublin 5,Dublin,177500,No,No,Second-Hand Dwelling house /Apartment
29/03/2019,Dublin 5,Dublin,565000,No,No,Second-Hand Dwelling house /Apartment
29/03/2019,Dublin 5,Dublin,638767,No,Yes,New Dwelling house /Apartment
29/03/2019,Dublin 5,Dublin,550000,No,No,Second-Hand Dwelling house /Apartment
29/03/2019,Dublin 5,Dublin,310000,No,No,Second-Hand Dwelling house /Apartment
03/04/2019,Dublin 5,Dublin,380000,No,No,Second-Hand Dwelling house /Apartment
03/04/2019,Dublin 5,Dublin,168750,Yes,No,Second-Hand Dwelling house /Apartment
03/04/2019,Dublin 5,Dublin,87500,Yes,Yes,New Dwelling house /Apartment
04/04/2019,Dublin 5,Dublin,385000,Yes,No,Second-Hand Dwelling house /Apartment
05/04/2019,Dublin 5,Dublin,321000,No,No,Second-Hand Dwelling house /Apartment
05/04/2019,Dublin 5,Dublin,269000,No,No,Second-Hand Dwelling house /Apartment
05/04/2019,Dublin 5,Dublin,302000,No,No,Second-Hand Dwelling house /Apartment
08/04/2019,Dublin 5,Dublin,550000,No,No,Second-Hand Dwelling house /Apartment
08/04/2019,Dublin 5,Dublin,550000,No,No,Second-Hand Dwelling house /Apartment
09/04/2019,Dublin 5,Dublin,407000,No,No,Second-Hand Dwelling house /Apartment
09/04/2019,Dublin 5,Dublin,320000,No,No,Second-Hand Dwelling house /Apartment
11/04/2019,Dublin 5,Dublin,460000,No,No,Second-Hand Dwelling house /Apartment
11/04/2019,Dublin 5,Dublin,437500,No,No,Second-Hand Dwelling house /Apartment
12/04/2019,Dublin 5,Dublin,360000,No,No,Second-Hand Dwelling house /Apartment
12/04/2019,Dublin 5,Dublin,111680,No,No,Second-Hand Dwelling house /Apartment
12/04/2019,Dublin 5,Dublin,225000,No,No,Second-Hand Dwelling house /Apartment
12/04/2019,Dublin 5,Dublin,330396,No,Yes,New Dwelling house /Apartment
15/04/2019,Dublin 5,Dublin,635000,No,No,Second-Hand Dwelling house /Apartment
15/04/2019,Dublin 5,Dublin,585000,No,No,Second-Hand Dwelling house /Apartment
16/04/2019,Dublin 5,Dublin,455000,No,No,Second-Hand Dwelling house /Apartment
18/04/2019,Dublin 5,Dublin,125000,Yes,No,Second-Hand Dwelling house /Apartment
18/04/2019,Dublin 5,Dublin,400000,No,No,Second-Hand Dwelling house /Apartment
24/04/2019,Dublin 5,Dublin,270000,No,No,Second-Hand Dwelling house /Apartment
24/04/2019,Dublin 5,Dublin,285000,Yes,No,Second-Hand Dwelling house /Apartment
24/04/2019,Dublin 5,Dublin,282000,No,No,Second-Hand Dwelling house /Apartment
25/04/2019,Dublin 5,Dublin,462555,No,Yes,New Dwelling house /Apartment
25/04/2019,Dublin 5,Dublin,462555,No,Yes,New Dwelling house /Apartment
25/04/2019,Dublin 5,Dublin,626000,No,No,Second-Hand Dwelling house /Apartment
25/04/2019,Dublin 5,Dublin,403000,No,No,Second-Hand Dwelling house /Apartment
26/04/2019,Dublin 5,Dublin,449500,No,No,Second-Hand Dwelling house /Apartment
26/04/2019,Dublin 5,Dublin,470000,No,No,Second-Hand Dwelling house /Apartment
26/04/2019,Dublin 5,Dublin,345000,No,No,Second-Hand Dwelling house /Apartment
29/04/2019,Dublin 5,Dublin,350000,No,No,Second-Hand Dwelling house /Apartment
01/05/2019,Dublin 5,Dublin,350000,No,No,Second-Hand Dwelling house /Apartment
01/05/2019,Dublin 5,Dublin,307500,No,No,Second-Hand Dwelling house /Apartment
02/05/2019,Dublin 5,Dublin,320000,No,No,Second-Hand Dwelling house /Apartment
02/05/2019,Dublin 5,Dublin,345000,No,No,Second-Hand Dwelling house /Apartment
02/05/2019,Dublin 5,Dublin,371500,No,No,Second-Hand Dwelling house /Apartment
03/05/2019,Dublin 5,Dublin,295000,No,No,Second-Hand Dwelling house /Apartment
03/05/2019,Dublin 5,Dublin,465000,No,No,Second-Hand Dwelling house /Apartment
07/05/2019,Dublin 5,Dublin,267500,No,No,Second-Hand Dwelling house /Apartment
08/05/2019,Dublin 5,Dublin,515000,No,No,Second-Hand Dwelling house /Apartment
09/05/2019,Dublin 5,Dublin,185482,No,No,Second-Hand Dwelling house /Apartment
09/05/2019,Dublin 5,Dublin,278000,No,No,Second-Hand Dwelling house /Apartment
10/05/2019,Dublin 5,Dublin,420000,No,No,Second-Hand Dwelling house /Apartment
10/05/2019,Dublin 5,Dublin,340000,No,No,Second-Hand Dwelling house /Apartment
13/05/2019,Dublin 5,Dublin,240000,No,No,Second-Hand Dwelling house /Apartment
15/05/2019,Dublin 5,Dublin,314000,No,No,Second-Hand Dwelling house /Apartment
15/05/2019,Dublin 5,Dublin,396000,No,No,Second-Hand Dwelling house /Apartment
15/05/2019,Dublin 5,Dublin,420000,No,No,Second-Hand Dwelling house /Apartment
16/05/2019,Dublin 5,Dublin,340000,No,No,Second-Hand Dwelling house /Apartment
17/05/2019,Dublin 5,Dublin,163750,No,No,Second-Hand Dwelling house /Apartment
17/05/2019,Dublin 5,Dublin,157500,No,No,Second-Hand Dwelling house /Apartment
17/05/2019,Dublin 5,Dublin,452000,No,No,Second-Hand Dwelling house /Apartment
17/05/2019,Dublin 5,Dublin,505000,No,No,Second-Hand Dwelling house /Apartment
17/05/2019,Dublin 5,Dublin,850000,No,No,Second-Hand Dwelling house /Apartment
20/05/2019,Dublin 5,Dublin,280000,Yes,No,Second-Hand Dwelling house /Apartment
20/05/2019,Dublin 5,Dublin,300000,No,No,Second-Hand Dwelling house /Apartment
21/05/2019,Dublin 5,Dublin,322000,No,No,Second-Hand Dwelling house /Apartment
22/05/2019,Dublin 5,Dublin,284000,No,No,Second-Hand Dwelling house /Apartment
23/05/2019,Dublin 5,Dublin,380000,No,No,Second-Hand Dwelling house /Apartment
23/05/2019,Dublin 5,Dublin,350000,No,No,Second-Hand Dwelling house /Apartment
24/05/2019,Dublin 5,Dublin,360000,No,No,Second-Hand Dwelling house /Apartment
28/05/2019,Dublin 5,Dublin,285000,Yes,No,Second-Hand Dwelling house /Apartment
29/05/2019,Dublin 5,Dublin,315000,No,No,Second-Hand Dwelling house /Apartment
29/05/2019,Dublin 5,Dublin,340000,No,No,Second-Hand Dwelling house /Apartment
29/05/2019,Dublin 5,Dublin,395000,No,No,Second-Hand Dwelling house /Apartment
30/05/2019,Dublin 5,Dublin,236838,No,No,Second-Hand Dwelling house /Apartment
31/05/2019,Dublin 5,Dublin,585000,No,No,Second-Hand Dwelling house /Apartment
31/05/2019,Dublin 5,Dublin,330000,Yes,No,Second-Hand Dwelling house /Apartment
04/06/2019,Dublin 5,Dublin,394000,No,No,Second-Hand Dwelling house /Apartment
04/06/2019,Dublin 5,Dublin,520000,No,No,Second-Hand Dwelling house /Apartment
05/06/2019,Dublin 5,Dublin,440000,No,No,Second-Hand Dwelling house /Apartment
05/06/2019,Dublin 5,Dublin,330000,Yes,No,Second-Hand Dwelling house /Apartment
05/06/2019,Dublin 5,Dublin,460000,No,No,Second-Hand Dwelling house /Apartment
06/06/2019,Dublin 5,Dublin,282000,No,No,Second-Hand Dwelling house /Apartment
07/06/2019,Dublin 5,Dublin,535000,No,No,Second-Hand Dwelling house /Apartment
07/06/2019,Dublin 5,Dublin,340000,No,No,Second-Hand Dwelling house /Apartment
07/06/2019,Dublin 5,Dublin,460000,No,No,Second-Hand Dwelling house /Apartment
07/06/2019,Dublin 5,Dublin,585903,No,Yes,New Dwelling house /Apartment
07/06/2019,Dublin 5,Dublin,960000,No,No,Second-Hand Dwelling house /Apartment
12/06/2019,Dublin 5,Dublin,376000,No,No,Second-Hand Dwelling house /Apartment
12/06/2019,Dublin 5,Dublin,270500,Yes,No,Second-Hand Dwelling house /Apartment
13/06/2019,Dublin 5,Dublin,500000,No,No,Second-Hand Dwelling house /Apartment
14/06/2019,Dublin 5,Dublin,392000,No,No,Second-Hand Dwelling house /Apartment
14/06/2019,Dublin 5,Dublin,429500,No,No,Second-Hand Dwelling house /Apartment
17/06/2019,Dublin 5,Dublin,427000,No,No,Second-Hand Dwelling house /Apartment
17/06/2019,Dublin 5,Dublin,545000,No,No,Second-Hand Dwelling house /Apartment
19/06/2019,Dublin 5,Dublin,446000,No,No,Second-Hand Dwelling house /Apartment
19/06/2019,Dublin 5,Dublin,425000,No,No,Second-Hand Dwelling house /Apartment
20/06/2019,Dublin 5,Dublin,500000,No,No,Second-Hand Dwelling house /Apartment
21/06/2019,Dublin 5,Dublin,275000,No,No,Second-Hand Dwelling house /Apartment
21/06/2019,Dublin 5,Dublin,770000,No,No,Second-Hand Dwelling house /Apartment
21/06/2019,Dublin 5,Dublin,547500,No,No,Second-Hand Dwelling house /Apartment
25/06/2019,Dublin 5,Dublin,250000,No,No,Second-Hand Dwelling house /Apartment
26/06/2019,Dublin 5,Dublin,330000,No,No,Second-Hand Dwelling house /Apartment
27/06/2019,Dublin 5,Dublin,280000,Yes,No,Second-Hand Dwelling house /Apartment
27/06/2019,Dublin 5,Dublin,260000,Yes,No,Second-Hand Dwelling house /Apartment
27/06/2019,Dublin 5,Dublin,910000,No,No,Second-Hand Dwelling house /Apartment
27/06/2019,Dublin 5,Dublin,326000,No,No,Second-Hand Dwelling house /Apartment
28/06/2019,Dublin 5,Dublin,390000,No,No,Second-Hand Dwelling house /Apartment
01/07/2019,Dublin 5,Dublin,410000,Yes,No,Second-Hand Dwelling house /Apartment
03/07/2019,Dublin 5,Dublin,380000,No,No,Second-Hand Dwelling house /Apartment
03/07/2019,Dublin 5,Dublin,431123,No,Yes,New Dwelling house /Apartment
03/07/2019,Dublin 5,Dublin,225000,No,No,Second-Hand Dwelling house /Apartment
03/07/2019,Dublin 5,Dublin,528634,No,Yes,New Dwelling house /Apartment
04/07/2019,Dublin 5,Dublin,290000,No,No,Second-Hand Dwelling house /Apartment
04/07/2019,Dublin 5,Dublin,575000,No,No,Second-Hand Dwelling house /Apartment
04/07/2019,Dublin 5,Dublin,294800,No,No,Second-Hand Dwelling house /Apartment
05/07/2019,Dublin 5,Dublin,285000,No,No,Second-Hand Dwelling house /Apartment
05/07/2019,Dublin 5,Dublin,285000,Yes,No,Second-Hand Dwelling house /Apartment
05/07/2019,Dublin 5,Dublin,456000,No,No,Second-Hand Dwelling house /Apartment
05/07/2019,Dublin 5,Dublin,345000,No,No,Second-Hand Dwelling house /Apartment
05/07/2019,Dublin 5,Dublin,465000,No,No,Second-Hand Dwelling house /Apartment
05/07/2019,Dublin 5,Dublin,395000,No,No,Second-Hand Dwelling house /Apartment
08/07/2019,Dublin 5,Dublin,625000,No,No,Second-Hand Dwelling house /Apartment
09/07/2019,Dublin 5,Dublin,450000,No,No,Second-Hand Dwelling house /Apartment
09/07/2019,Dublin 5,Dublin,495000,No,No,Second-Hand Dwelling house /Apartment
09/07/2019,Dublin 5,Dublin,460000,No,No,Second-Hand Dwelling house /Apartment
10/07/2019,Dublin 5,Dublin,200000,Yes,No,Second-Hand Dwelling house /Apartment
10/07/2019,Dublin 5,Dublin,320000,No,No,Second-Hand Dwelling house /Apartment
10/07/2019,Dublin 5,Dublin,273000,No,No,Second-Hand Dwelling house /Apartment
11/07/2019,Dublin 5,Dublin,450000,No,No,Second-Hand Dwelling house /Apartment
11/07/2019,Dublin 5,Dublin,330000,No,No,Second-Hand Dwelling house /Apartment
11/07/2019,Dublin 5,Dublin,470000,No,No,Second-Hand Dwelling house /Apartment
12/07/2019,Dublin 5,Dublin,442000,No,No,Second-Hand Dwelling house /Apartment
12/07/2019,Dublin 5,Dublin,672000,No,No,Second-Hand Dwelling house /Apartment
12/07/2019,Dublin 5,Dublin,350000,No,No,Second-Hand Dwelling house /Apartment
12/07/2019,Dublin 5,Dublin,235000,No,No,Second-Hand Dwelling house /Apartment
12/07/2019,Dublin 5,Dublin,665000,No,No,Second-Hand Dwelling house /Apartment
12/07/2019,Dublin 5,Dublin,348018,No,Yes,New Dwelling house /Apartment
12/07/2019,Dublin 5,Dublin,512500,No,No,Second-Hand Dwelling house /Apartment
16/07/2019,Dublin 5,Dublin,486250,No,No,Second-Hand Dwelling house /Apartment
18/07/2019,Dublin 5,Dublin,333000,No,No,Second-Hand Dwelling house /Apartment
18/07/2019,Dublin 5,Dublin,333500,No,No,Second-Hand Dwelling house /Apartment
19/07/2019,Dublin 5,Dublin,298000,No,No,Second-Hand Dwelling house /Apartment
19/07/2019,Dublin 5,Dublin,275000,No,No,Second-Hand Dwelling house /Apartment
19/07/2019,Dublin 5,Dublin,488000,No,No,Second-Hand Dwelling house /Apartment
22/07/2019,Dublin 5,Dublin,385000,No,No,Second-Hand Dwelling house /Apartment
23/07/2019,Dublin 5,Dublin,348000,No,No,Second-Hand Dwelling house /Apartment
23/07/2019,Dublin 5,Dublin,597500,No,No,Second-Hand Dwelling house /Apartment
24/07/2019,Dublin 5,Dublin,328000,No,No,Second-Hand Dwelling house /Apartment
26/07/2019,Dublin 5,Dublin,290000,No,No,Second-Hand Dwelling house /Apartment
26/07/2019,Dublin 5,Dublin,345000,No,No,Second-Hand Dwelling house /Apartment
26/07/2019,Dublin 5,Dublin,330396,No,Yes,New Dwelling house /Apartment
27/07/2019,Dublin 5,Dublin,385000,No,No,Second-Hand Dwelling house /Apartment
29/07/2019,Dublin 5,Dublin,485000,No,No,Second-Hand Dwelling house /Apartment
30/07/2019,Dublin 5,Dublin,450000,No,No,Second-Hand Dwelling house /Apartment
31/07/2019,Dublin 5,Dublin,380000,No,No,Second-Hand Dwelling house /Apartment
01/08/2019,Dublin 5,Dublin,387665,No,Yes,New Dwelling house /Apartment
01/08/2019,Dublin 5,Dublin,440000,No,No,Second-Hand Dwelling house /Apartment
01/08/2019,Dublin 5,Dublin,480000,No,No,Second-Hand Dwelling house /Apartment
02/08/2019,Dublin 5,Dublin,297000,No,No,Second-Hand Dwelling house /Apartment
02/08/2019,Dublin 5,Dublin,428175,No,Yes,New Dwelling house /Apartment
07/08/2019,Dublin 5,Dublin,557000,No,No,Second-Hand Dwelling house /Apartment
08/08/2019,Dublin 5,Dublin,335000,No,No,Second-Hand Dwelling house /Apartment
08/08/2019,Dublin 5,Dublin,325000,No,No,Second-Hand Dwelling house /Apartment
08/08/2019,Dublin 5,Dublin,970000,No,No,Second-Hand Dwelling house /Apartment
09/08/2019,Dublin 5,Dublin,500000,No,No,Second-Hand Dwelling house /Apartment
09/08/2019,Dublin 5,Dublin,240000,No,No,Second-Hand Dwelling house /Apartment
09/08/2019,Dublin 5,Dublin,380000,No,No,Second-Hand Dwelling house /Apartment
13/08/2019,Dublin 5,Dublin,295000,No,No,Second-Hand Dwelling house /Apartment
13/08/2019,Dublin 5,Dublin,414096,No,Yes,New Dwelling house /Apartment
15/08/2019,Dublin 5,Dublin,273000,No,No,Second-Hand Dwelling house /Apartment
16/08/2019,Dublin 5,Dublin,320000,No,No,Second-Hand Dwelling house /Apartment
08/01/2019,Dublin 6,Dublin,1115000,No,No,Second-Hand Dwelling house /Apartment
10/01/2019,Dublin 6,Dublin,922000,No,No,Second-Hand Dwelling house /Apartment
11/01/2019,Dublin 6,Dublin,951000,No,No,Second-Hand Dwelling house /Apartment
15/01/2019,Dublin 6,Dublin,390000,No,No,Second-Hand Dwelling house /Apartment
15/01/2019,Dublin 6,Dublin,1125000,No,No,Second-Hand Dwelling house /Apartment
15/01/2019,Dublin 6,Dublin,800000,No,No,Second-Hand Dwelling house /Apartment
15/01/2019,Dublin 6,Dublin,803500,No,No,Second-Hand Dwelling house /Apartment
15/01/2019,Dublin 6,Dublin,465000,No,No,Second-Hand Dwelling house /Apartment
16/01/2019,Dublin 6,Dublin,832000,No,No,Second-Hand Dwelling house /Apartment
17/01/2019,Dublin 6,Dublin,180000,No,No,Second-Hand Dwelling house /Apartment
17/01/2019,Dublin 6,Dublin,375000,No,No,Second-Hand Dwelling house /Apartment
18/01/2019,Dublin 6,Dublin,1430000,No,No,Second-Hand Dwelling house /Apartment
18/01/2019,Dublin 6,Dublin,615000,No,No,Second-Hand Dwelling house /Apartment
18/01/2019,Dublin 6,Dublin,10000,No,No,Second-Hand Dwelling house /Apartment
18/01/2019,Dublin 6,Dublin,503000,No,No,Second-Hand Dwelling house /Apartment
18/01/2019,Dublin 6,Dublin,980000,No,No,Second-Hand Dwelling house /Apartment
21/01/2019,Dublin 6,Dublin,410000,No,No,Second-Hand Dwelling house /Apartment
21/01/2019,Dublin 6,Dublin,1750000,No,No,Second-Hand Dwelling house /Apartment
21/01/2019,Dublin 6,Dublin,455000,No,No,Second-Hand Dwelling house /Apartment
21/01/2019,Dublin 6,Dublin,1580000,No,No,Second-Hand Dwelling house /Apartment
22/01/2019,Dublin 6,Dublin,280000,Yes,No,Second-Hand Dwelling house /Apartment
23/01/2019,Dublin 6,Dublin,412500,No,No,Second-Hand Dwelling house /Apartment
23/01/2019,Dublin 6,Dublin,1210000,No,No,Second-Hand Dwelling house /Apartment
23/01/2019,Dublin 6,Dublin,1150000,No,Yes,New Dwelling house /Apartment
